created_at,text
2018-12-19 23:05:05,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 23:05:05,"b'RT @NatashaFatah: ""Facebook\xe2\x80\x99s largest partners got far more access than Cambridge Analytica did""\n\nNew York Times investigation finds Facebo\xe2\x80\xa6'"
2018-12-19 23:05:04,"b'The fastest, most secure browser? Microsoft Edge apparently https://t.co/vOAqSTl4py #cybersecurity #infosec'"
2018-12-19 23:05:03,b'Microsoft\xe2\x80\x99s new Office app for Windows 10 aims to simplify your\xc2\xa0workflow https://t.co/hf24d4TWHe'
2018-12-19 23:05:00,b'Microsoft will be missed \xf0\x9f\x98\x94 https://t.co/3qh796MY5D'
2018-12-19 23:04:56,b'@Razer @Microsoft @Xbox Corsair already did this?'
2018-12-19 23:04:56,b'RT @MarkPavWT: Share the gift of AI-assisted IntelliSense recommendations with your team! https://t.co/XUFgFjctw0 #vsintellicode'
2018-12-19 23:04:54,b'repost MSFTDynamics365Read how Seattle-based contractor MacDonald-Miller Facility Solutions are rethinking how they\xe2\x80\xa6 https://t.co/YDbfanbMUq'
2018-12-19 23:04:54,"b'RT @VirtualScooley: Virtualization at work in new and exciting ways.  The latest Windows Insider images have Windows Sandbox, which is basi\xe2\x80\xa6'"
2018-12-19 23:04:53,b'RT @Microsoft: The @Forbes list of #AmericasMostJUST Companies is out \xe2\x80\x94 and we\xe2\x80\x99re #1: https://t.co/npWAx4gner'
2018-12-19 23:04:52,"b""@TheTormaz @IndieGamerChick Thanks for playing my game! I'll see if I can get Microsoft to move the game to the\xe2\x80\xa6 https://t.co/uXpK3teUCh"""
2018-12-19 23:04:50,"b'RT @privacyint: And again.. @facebook fails to protect its users.. ""Internal documents show that the social network gave @Microsoft, @Amazo\xe2\x80\xa6'"
2018-12-19 23:04:49,"b'RT @TrueAchievement: #Giveaway: Win an #XboxOne code for Below! Follow and RT before 8pm GMT on Monday, December 31st to enter. Good luck!\xe2\x80\xa6'"
2018-12-19 23:04:42,b'https://t.co/pZ0bMbD525: Announcing Windows 10 Insider Preview Build 18305.\nhttps://t.co/vKsA7SIKr7'
2018-12-19 23:04:33,"b""RT @aionescu: As I've been prophesizing, with the new Debugger.Utility.Code functionality, WinDbg now lets you do deep taint analysis and c\xe2\x80\xa6"""
2018-12-19 23:04:30,b'This is a very important update. https://t.co/0cfpyGEruO'
2018-12-19 23:04:27,"b'RT @katecrawford: This story exposes the myth of control. Spotify &amp; Netflix could read *private* FB messages. Microsoft, Amazon &amp; Yahoo all\xe2\x80\xa6'"
2018-12-19 23:04:24,b'@aurora_f Microsoft stole my brain and made it into a website full of kittens.'
2018-12-19 23:04:22,b'RT @Azure: Develop the skills you need to build the intelligent future with #AI. Enroll today: https://t.co/n2GZMTWqA7'
2018-12-19 23:04:20,b'This sounds great! Windows 10 is aging like a good red wine. \n\nhttps://t.co/xp9wrtt2cy #windows10 #windowssandbox #windowsinsiders'
2018-12-19 23:04:16,"b'RT @superwuster: WTF?  ""Facebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without c\xe2\x80\xa6'"
2018-12-19 23:04:14,"b'RT @0pensource: LibreOffice 6.1.4, an #opensource #office suite for #Linux, #macOS and #Windows, has been released with a total of 126 chan\xe2\x80\xa6'"
2018-12-19 23:04:11,b'Microsoft has been hiding $10 gift cards in newsletter emails https://t.co/zmwGxhwk0m'
2018-12-19 23:04:10,b'RT @arstechnica: Microsoft unveils Windows Sandbox: Run any app in a disposable virtual machine https://t.co/KFXrzcAIy8 by @drpizza'
2018-12-19 23:04:10,b'RT @edmundlee: It\xe2\x80\x99s worse than you thought.\n\nFacebook gave:\n-Microsoft names of users\xe2\x80\x99 friends without consent\n-Netflix and Spotify got to\xe2\x80\xa6'
2018-12-19 23:04:08,b'RT @mwbengtsson: New blog post: Convert and deploy .MSIX applications using SCCM 1810 (System Center Configuration Manager): https://t.co/K\xe2\x80\xa6'
2018-12-19 23:04:04,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 23:04:02,"b""someday I will replace Bill Gates at Microsoft Corp. and I'm believe it"""
2018-12-19 23:04:01,"b""5 Reasons Why Microsoft Can't Secure Office 365 via @AvananSecurity https://t.co/AHzdlcA1lE #security"""
2018-12-19 23:03:56,b'RT @briankrebs: Microsoft has just released an emergency (unscheduled) patch to fix a zero-day security hole in Internet Explorer https://t\xe2\x80\xa6'
2018-12-19 23:03:55,b'RT @TannerFoust: Drift this? I would! Try it yourself in #ForzaHorizon4 #FortuneIslandExpansion out now on @Xbox and #Windows10. Post your\xe2\x80\xa6'
2018-12-19 23:03:54,b'RT @msdev: #Python at Microsoft?\n\nYou bet.\n\n@Zooba has the details: https://t.co/1mQqnmAECC'
2018-12-19 23:03:53,"b'RT @katecrawford: This story exposes the myth of control. Spotify &amp; Netflix could read *private* FB messages. Microsoft, Amazon &amp; Yahoo all\xe2\x80\xa6'"
2018-12-19 23:03:49,"b'RT @DONTNOD_Ent: #LifeisStrange2 - Episode 2: Rules will launch on January 24, 2019 on #XboxOne, #PS4 and PC (#Steam)! https://t.co/Qt1IXnT\xe2\x80\xa6'"
2018-12-19 23:03:44,b'I am now firmly of the opinion that Mojang is Java and Bugrock is Microsoft even though it has the Mojang logo beca\xe2\x80\xa6 https://t.co/aUj6cO8RBF'
2018-12-19 23:03:43,"b'20th of December 3304. After doing patrols around the Yab Cameni system for wanted ships, I came across a few beaut\xe2\x80\xa6 https://t.co/yBpO8FVX4v'"
2018-12-19 23:03:42,"b'NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech g\xe2\x80\xa6 https://t.co/qtnpQz6RID'"
2018-12-19 23:03:35,b'RT @JuliaDavisNews: Facebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without conse\xe2\x80\xa6'
2018-12-19 23:03:24,b'https://t.co/pZ0bMbD525: Introducing Project Mu.\nhttps://t.co/WHmoPoWmOY'
2018-12-19 23:03:24,b'RT @Azure: Develop the skills you need to build the intelligent future with #AI. Enroll today: https://t.co/n2GZMTWqA7'
2018-12-19 23:03:18,b'44 bucks ---------------- RT if this is a good deal! #Xbox #eBay #XboxOne #deal \n\xf0\x9f\x94\x97 https://t.co/HJanjV61qC https://t.co/5F3zg1dIiN'
2018-12-19 23:03:14,b'RT @msdev: #Python at Microsoft?\n\nYou bet.\n\n@Zooba has the details: https://t.co/1mQqnmAECC'
2018-12-19 23:03:09,b'https://t.co/sApds4ocIe\n\nMicrosoft bringing application sandboxing in Windows 10.\n\nEssentially a very light weight\xe2\x80\xa6 https://t.co/c9BhAgufUu'
2018-12-19 23:03:05,"b""Microsoft's latest Windows 10 build kills passwords, simplifies Start, and adds fun 'kaomoji'\xe2\x80\xa6 https://t.co/Zu300w9Dcu"""
2018-12-19 23:03:04,"b""Microsoft's latest Windows 10 build kills passwords, simplifies Start, and adds fun 'kaomoji' - PCWorld https://t.co/O3lhUXhZsn"""
2018-12-19 23:03:03,"b""Microsoft's latest Windows 10 build kills passwords, simplifies Start, and adds fun 'kaomoji' - PCWorld\xe2\x80\xa6 https://t.co/hWZYwF9SNO"""
2018-12-19 23:03:02,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 23:03:01,"b'The 9 big design trends of 2019 -- Design leaders at @Microsoft, @Google, @ideo, @pentagram &amp; @gensler_design weigh\xe2\x80\xa6 https://t.co/08jH2WoAn7'"
2018-12-19 23:03:01,b'RT @GameStop: Enhance the feel of your favorite #XboxOne games.\nhttps://t.co/LNfqTpWn4x https://t.co/YH8srGLKSv'
2018-12-19 23:03:00,b'RT @JamesvandenBerg: Installing #windowsinsider Build Version 18305.100 #Windows10 #MVPbuzz  Follow @donasarkar @windowsinsider on Twitter\xe2\x80\xa6'
2018-12-19 23:03:00,"b'If you use Internet Explorer, there is a major bug hackers are already exploiting. Get it fixed: https://t.co/aTKtF4USoO'"
2018-12-19 23:03:00,b'Leadership styles from the 80s: Steve Jobs vs Bill Gates https://t.co/ZAZA8Ad9MG'
2018-12-19 23:03:00,"b""RT @mattbierner: Want to contribute to @code? We could use your help enabling #typescript's strict null checks in the codebase: https://t.c\xe2\x80\xa6"""
2018-12-19 23:03:00,b'just finished a  pay-per-minute #skype #show on skyprivate Book a private session at my profile:\xe2\x80\xa6 https://t.co/VcaCK4fW5e'
2018-12-19 23:02:58,b'RT @edmundlee: It\xe2\x80\x99s worse than you thought.\n\nFacebook gave:\n-Microsoft names of users\xe2\x80\x99 friends without consent\n-Netflix and Spotify got to\xe2\x80\xa6'
2018-12-19 23:02:58,"b""@SeanTMalone @ZeljkaZorz So much for  'secure by design', more like #MicrosoftInsecureByDesign @Microsoft @msftsecurity @satyanadella"""
2018-12-19 23:02:55,b'\xe2\x80\x9cWindows Sandbox - Microsoft Tech Community - 301849\xe2\x80\x9d (36 users) https://t.co/AFAhqYmlcj'
2018-12-19 23:02:55,"b'RT @dailypostdan: ""The social network allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends with\xe2\x80\xa6'"
2018-12-19 23:02:54,b'@d0rkyhunnie Here you go: https://t.co/BXjx30wTdv.'
2018-12-19 23:02:53,b'RT @campuscodi: Microsoft Edge engineer describes how Google sabotaged Edge browser performance via constant code changes to its services.\xe2\x80\xa6'
2018-12-19 23:02:52,"b'\xe2\x80\x9cThe New York Times reports big tech companies were given the ability to read Facebook users\xe2\x80\x99 private messages, and\xe2\x80\xa6 https://t.co/DBaAXxTGcV'"
2018-12-19 23:02:45,b'RT @TeamMCS: #Facebook being facebook https://t.co/BDGeg7z3yo'
2018-12-19 23:02:42,b'when #cortana isnt your area and you get new features to Cortana with #windowsinsiders build'
2018-12-19 23:02:38,"b'RT gizbot ""Microsoft Surface Go first impressions. Microsoft\nhttps://t.co/7BIsk2PtSF""'"
2018-12-19 23:02:37,"b'RT @CapcomUSA_: Your duty calls. Your quest awaits.\n\nOnimusha: Warlords is coming to Xbox One on January 15, 2019.\n\n\xe2\x9a\x94\xef\xb8\x8f Pre-order now: https\xe2\x80\xa6'"
2018-12-19 23:02:34,"b'Get Windows 10 Pro for $0.50 https://t.co/bJRwDathhK Must use code TAKETEN. Only FOR FRESH installs, NOT UPGRADES\xe2\x80\xa6 https://t.co/lh8KCULVX3'"
2018-12-19 23:02:31,b'RT @edmundlee: It\xe2\x80\x99s worse than you thought.\n\nFacebook gave:\n-Microsoft names of users\xe2\x80\x99 friends without consent\n-Netflix and Spotify got to\xe2\x80\xa6'
2018-12-19 23:02:29,"b'@Crazy4Waldorf @briankrebs @JoeyColeman You do know @Canonical is in bed with Microsoft, right?\nhttps://t.co/gWdzUB80U4'"
2018-12-19 23:02:28,b'RT @Miktysh: #TipTuesday Did you know Outlook will turn your speech into an #email using the \xe2\x80\x98Dictate\xe2\x80\x99 function? Just click the icon of a m\xe2\x80\xa6'
2018-12-19 23:02:23,"b'@SFoskett @Microsoft @mellanoxtech @GestaltIT Microsoft wants its own Graviton, and  BlueField-based platforms is l\xe2\x80\xa6 https://t.co/40eD4T0OBw'"
2018-12-19 23:02:21,"b""RT @BradSmi: It's great to see our team provide further details on the six principles Microsoft will adopt to guide our work with #FacialRe\xe2\x80\xa6"""
2018-12-19 23:02:19,"b""RT @arekfurt: This is a potentially very important development in Windows security (and one that's been coming for a while). Some yet-to-be\xe2\x80\xa6"""
2018-12-19 23:02:18,"b'$MSFT @satyanadella I\xe2\x80\x99ll tell ya how: By forcing ppl to re-buy something they already own every year, or they\xe2\x80\x99ll br\xe2\x80\xa6 https://t.co/sDP085iMUc'"
2018-12-19 23:02:13,"b""We're excited to share that we've crossed 250,000 members on the Microsoft Tech Community! Check out this blog full\xe2\x80\xa6 https://t.co/pwbqMCTa9O"""
2018-12-19 23:02:07,b'RT @JasonLeopold: Facebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without consent\xe2\x80\xa6'
2018-12-19 23:02:07,b'RT @MicrosoftFlow: Introducing the new Flow tab in Teams and new Teams triggers: https://t.co/QNpYwzYG7U'
2018-12-19 23:02:06,b'RT @DryderMataroa: Four New Xbox Consoles Are In The Works At Microsoft https://t.co/2iZrtPozip via @@DryderMataroa'
2018-12-19 23:02:05,"b""RT @FDG_Games: We're overjoyed about the awesome and super positive Monster Boy feedback from players, press and fans of the series. Opencr\xe2\x80\xa6"""
2018-12-19 23:02:04,"b'\xe2\x80\x9cIntelligent agents, which get lumped into this \xe2\x80\x9cBot\xe2\x80\x9d universe, often operate through a conversational UI but not a\xe2\x80\xa6 https://t.co/5X9kBMlm2o'"
2018-12-19 23:02:03,b'Inclusive technology and inclusive advertising https://t.co/GLRg4lEFYX'
2018-12-19 23:02:02,b'RT @DemocracyJourno: Facebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without cons\xe2\x80\xa6'
2018-12-19 23:02:02,b'A10\xe2\x80\x99s app delivery solution now on Azure Marketplace https://t.co/CrYfp1qhbC #Microsoft #security via @ChannelLifeAU https://t.co/OKcJRX2ido'
2018-12-19 23:01:58,"b'RT @Razer: Built for couch and desktop gaming, we\xe2\x80\x99ve teamed up with @Microsoft to bring you the all-new Razer Turret for @Xbox One\xe2\x80\x94the worl\xe2\x80\xa6'"
2018-12-19 23:01:54,b'RT @GameStop: Enhance the feel of your favorite #XboxOne games.\nhttps://t.co/LNfqTpWn4x https://t.co/YH8srGLKSv'
2018-12-19 23:01:49,"b""RT @Mendy_1: #Microsoft's CSE Sync Week - Introducing Commercial Software Engineering, via @DecodedShow's Youtube Channel. \n\nhttps://t.co/y\xe2\x80\xa6"""
2018-12-19 23:01:43,"b'With 54 regions worldwide and availability in 140 countries, @Microsoft @Azure has more global regions than any oth\xe2\x80\xa6 https://t.co/ODFRJRRogi'"
2018-12-19 23:01:41,b'RT @edmundlee: It\xe2\x80\x99s worse than you thought.\n\nFacebook gave:\n-Microsoft names of users\xe2\x80\x99 friends without consent\n-Netflix and Spotify got to\xe2\x80\xa6'
2018-12-19 23:01:35,b'The technology exists for you to harness the power of your data to provide customers with an amazing customer exper\xe2\x80\xa6 https://t.co/FF8CGtCn7Z'
2018-12-19 23:01:34,b'RT @campuscodi: Microsoft Edge engineer describes how Google sabotaged Edge browser performance via constant code changes to its services.\xe2\x80\xa6'
2018-12-19 23:01:33,"b'RT @wef: Your future job may not even exist yet. \n\nThe world is changing fast, and we want to hear from you on how we can keep it fair: htt\xe2\x80\xa6'"
2018-12-19 23:01:30,"b'RT @CertMatters: #Bett2019 Attendees, we are delighted to offer you all the opportunity to sit &amp; earn @Microsoft Certifications &amp; Digital B\xe2\x80\xa6'"
2018-12-19 23:01:29,b'RT @MicrosoftTeams: Accelerate and simplify your #MicrosoftTeams adoption with the new Adoption Hub. https://t.co/ctJkMywDSb https://t.co/Q\xe2\x80\xa6'
2018-12-19 23:01:27,"b'RT @FastCompany: Design leaders at Microsoft, Google, Ideo, Pentagram, Gensler, and more weigh in https://t.co/qdQV0pe1ST'"
2018-12-19 23:01:27,b'Trump Timer\nLink to Trump Timer in Microsoft Store\nTrump Timer\nhttps://t.co/nd4iDeS3qX'
2018-12-19 23:01:23,b'RT @JasonLeopold: Facebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without consent\xe2\x80\xa6'
2018-12-19 23:01:22,b'Check out VIEWS AND BITS = THOUGHTS AND PRAYERS!!!! https://t.co/6CrTgV7pt2\n\n#Nintendo #NintendoSwitch #PS4\xe2\x80\xa6 https://t.co/zc7seVA4lS'
2018-12-19 23:01:16,b'microsoft word stop trying to correct my grammar literally every suggestion u make is incorrect.'
2018-12-19 23:01:15,"b'Are you committed to getting GDPR compliant? If you are, then you know you need a trusted IT platform to get you th\xe2\x80\xa6 https://t.co/WcJCvYxzt4'"
2018-12-19 23:01:12,b'Shift + Drag to Make a Regular Shape: Drawing a shape in #Microsoft #Office365? Holding down Shift as you drag will\xe2\x80\xa6 https://t.co/C7wdGtFTBw'
2018-12-19 23:01:08,"b""I'm in the running to win an #XboxOne code for #Subnautica in this week's @TrueAchievement site contest. Enter here: https://t.co/R0HjQtEP9b"""
2018-12-19 23:01:06,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 23:01:04,b'Microsoft Issues Emergency Fix for IE Zero Day https://t.co/8Mp0yMILdW https://t.co/dJF5ZaQJwN'
2018-12-19 23:01:03,"b'#AI chip #startup @graphcoreai closes $200M Series D, adds @BMW and @Microsoft as strategic investors\xe2\x80\xa6 https://t.co/icNUZYe0Vu'"
2018-12-19 23:00:57,"b""Harnessing the power of technology isn't easy, that's why you should let someone else do the leg work for you.\xe2\x80\xa6 https://t.co/ZkjK0k8uZ9"""
2018-12-19 23:00:55,b'@SFoskett @Microsoft @mellanoxtech @GestaltIT Eeeeenterestink.\n\nI forsee something around MSSD2 and network throughput.'
2018-12-19 23:00:55,"b""How #Python made it big at @Microsoft: If your company is slow to embrace #OpenSource, take heart from Microsoft's\xe2\x80\xa6 https://t.co/TycfnQI9YS"""
2018-12-19 23:00:55,b'SmartArt: One Picture is Worth More Than a Thousand Words in Microsoft Office https://t.co/1jQsF6EZlX #graphics #msoffice'
2018-12-19 23:00:54,b'Microsoft Releases Security Updates https://t.co/5D0BIa1Fyn'
2018-12-19 23:00:49,"b""RT @bdsams: A former Microsoft intern once told me Apple intentionally makes it so that Safari won't run on Windows."""
2018-12-19 23:00:49,"b""RT @dustin_childs: There's an OOB patch for #IE out. Looks like it's being exploited in the wild. Good thing no one is afraid of clicking t\xe2\x80\xa6"""
2018-12-19 23:00:45,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 23:00:32,b'Trigger Microsoft Flow on click of custom ribbon button in Dynamics 365 https://t.co/MIYvKcXvqf #MSDyn365 https://t.co/NpSxiEWt2U'
